"","zip"
"36990","80483"
"36991","80487"
"36992","80488"
"36993","80497"
"36994","80498"
"36995","80501"
"36996","80502"
"36997","80503"
"36998","80504"
"36999","80509"
"37000","80510"
"37001","80511"
"37002","80512"
"37003","80513"
"37004","80514"
"37005","80515"
"37006","80516"
"37007","80517"
"37008","80520"
"37009","80521"
"37010","80522"
"37011","80523"
"37012","80524"
"37013","80525"
"37014","80526"
"37015","80527"
"37016","80528"
"37017","80530"
"37018","80532"
"37019","80533"
"37020","80534"
"37021","80535"
"37022","80536"
"37023","80537"
"37024","80538"
"37025","80539"
"37026","80540"
"37027","80541"
"37028","80542"
"37029","80543"
"37030","80544"
"37031","80545"
"37032","80546"
"37033","80547"
"37034","80549"
"37035","80550"
"37036","80551"
"37037","80553"
"37038","80601"
"37039","80602"
"37040","80603"
"37041","80610"
"37042","80611"
"37043","80612"
"37044","80614"
"37045","80615"
"37046","80620"
"37047","80621"
"37048","80622"
"37049","80623"
"37050","80624"
"37051","80630"
"37052","80631"
"37053","80632"
"37054","80633"
"37055","80634"
"37056","80638"
"37057","80639"
"37058","80640"
"37059","80642"
"37060","80643"
"37061","80644"
"37062","80645"
"37063","80646"
"37064","80648"
"37065","80649"
"37066","80650"
"37067","80651"
"37068","80652"
"37069","80653"
"37070","80654"
"37071","80701"
"37072","80705"
"37073","80720"
"37074","80721"
"37075","80722"
"37076","80723"
"37077","80726"
"37078","80727"
"37079","80728"
"37080","80729"
"37081","80731"
"37082","80732"
"37083","80733"
"37084","80734"
"37085","80735"
"37086","80736"
"37087","80737"
"37088","80740"
"37089","80741"
"37090","80742"
"37091","80743"
"37092","80744"
"37093","80745"
"37094","80746"
"37095","80747"
"37096","80749"
"37097","80750"
"37098","80751"
"37099","80754"
"37100","80755"
"37101","80757"
"37102","80758"
"37103","80759"
"37104","80801"
"37105","80802"
"37106","80804"
"37107","80805"
"37108","80807"
"37109","80808"
"37110","80809"
"37111","80810"
"37112","80812"
"37113","80813"
"37114","80814"
"37115","80815"
"37116","80816"
"37117","80817"
"37118","80818"
"37119","80819"
"37120","80820"
"37121","80821"
"37122","80822"
"37123","80823"
"37124","80824"
"37125","80825"
"37126","80826"
"37127","80827"
"37128","80828"
"37129","80829"
"37130","80830"
"37131","80831"
"37132","80832"
"37133","80833"
"37134","80834"
"37135","80835"
"37136","80836"
"37137","80840"
"37138","80841"
"37139","80860"
"37140","80861"
"37141","80862"
"37142","80863"
"37143","80864"
"37144","80866"
"37145","80901"
"37146","80902"
"37147","80903"
"37148","80904"
"37149","80905"
"37150","80906"
"37151","80907"
"37152","80908"
"37153","80909"
"37154","80910"
"37155","80911"
"37156","80912"
"37157","80913"
"37158","80914"
"37159","80915"
"37160","80916"
"37161","80917"
"37162","80918"
"37163","80919"
"37164","80920"
"37165","80921"
"37166","80922"
"37167","80923"
"37168","80924"
"37169","80925"
"37170","80926"
"37171","80927"
"37172","80928"
"37173","80929"
"37174","80930"
"37175","80931"
"37176","80932"
"37177","80933"
"37178","80934"
"37179","80935"
"37180","80936"
"37181","80937"
"37182","80938"
"37183","80939"
"37184","80940"
"37185","80941"
"37186","80942"
"37187","80943"
"37188","80944"
"37189","80945"
"37190","80946"
"37191","80947"
"37192","80949"
"37193","80950"
"37194","80951"
"37195","80960"
"37196","80962"
"37197","80970"
"37198","80977"
"37199","80995"
"37200","80997"
"37201","81001"
"37202","81002"
"37203","81003"
"37204","81004"
"37205","81005"
"37206","81006"
"37207","81007"
"37208","81008"
"37209","81009"
"37210","81010"
"37211","81011"
"37212","81012"
"37213","81013"
"37214","81014"
"37215","81015"
"37216","81019"
"37217","81020"
"37218","81021"
"37219","81022"
"37220","81023"
"37221","81024"
"37222","81025"
"37223","81027"
"37224","81029"
"37225","81030"
"37226","81033"
"37227","81034"
"37228","81036"
"37229","81038"
"37230","81039"
"37231","81040"
"37232","81041"
"37233","81042"
"37234","81043"
"37235","81044"
"37236","81045"
"37237","81046"
"37238","81047"
"37239","81049"
"37240","81050"
"37241","81052"
"37242","81054"
"37243","81055"
"37244","81057"
"37245","81058"
"37246","81059"
"37247","81062"
"37248","81063"
"37249","81064"
"37250","81066"
"37251","81067"
"37252","81069"
"37253","81071"
"37254","81073"
"37255","81074"
"37256","81075"
"37257","81076"
"37258","81077"
"37259","81079"
"37260","81081"
"37261","81082"
"37262","81084"
"37263","81087"
"37264","81089"
"37265","81090"
"37266","81091"
"37267","81092"
"37268","81101"
"37269","81102"
"37270","81120"
"37271","81121"
"37272","81122"
"37273","81123"
"37274","81124"
"37275","81125"
"37276","81126"
"37277","81127"
"37278","81128"
"37279","81129"
"37280","81130"
"37281","81131"
"37282","81132"
"37283","81133"
"37284","81134"
"37285","81135"
"37286","81136"
"37287","81137"
"37288","81138"
"37289","81140"
"37290","81141"
"37291","81143"
"37292","81144"
"37293","81146"
"37294","81147"
"37295","81148"
"37296","81149"
"37297","81151"
"37298","81152"
"37299","81153"
"37300","81154"
"37301","81155"
"37302","81157"
"37303","81201"
"37304","81210"
"37305","81211"
"37306","81212"
"37307","81215"
"37308","81220"
"37309","81221"
"37310","81222"
"37311","81223"
"37312","81224"
"37313","81225"
"37314","81226"
"37315","81227"
"37316","81228"
"37317","81230"
"37318","81231"
"37319","81232"
"37320","81233"
"37321","81235"
"37322","81236"
"37323","81237"
"37324","81239"
"37325","81240"
"37326","81241"
"37327","81242"
"37328","81243"
"37329","81244"
"37330","81246"
"37331","81247"
"37332","81248"
"37333","81251"
"37334","81252"
"37335","81253"
"37336","81260"
"37337","81290"
"37338","81301"
"37339","81302"
"37340","81303"
"37341","81310"
"37342","81320"
"37343","81321"
"37344","81323"
"37345","81324"
"37346","81325"
"37347","81326"
"37348","81327"
"37349","81328"
"37350","81329"
"37351","81330"
"37352","81331"
"37353","81332"
"37354","81334"
"37355","81335"
"37356","81401"
"37357","81402"
"37358","81403"
"37359","81410"
"37360","81411"
"37361","81413"
"37362","81414"
"37363","81415"
"37364","81416"
"37365","81418"
"37366","81419"
"37367","81420"
"37368","81421"
"37369","81422"
"37370","81423"
"37371","81424"
"37372","81425"
"37373","81426"
"37374","81427"
"37375","81428"
"37376","81429"
"37377","81430"
"37378","81431"
"37379","81432"
"37380","81433"
"37381","81434"
"37382","81435"
"37383","81501"
"37384","81502"
"37385","81503"
"37386","81504"
"37387","81505"
"37388","81506"
"37389","81507"
"37390","81516"
"37391","81520"
"37392","81521"
"37393","81522"
"37394","81523"
"37395","81524"
"37396","81525"
"37397","81526"
"37398","81527"
"37399","81601"
"37400","81602"
"37401","81610"
"37402","81611"
"37403","81612"
"37404","81613"
"37405","81615"
"37406","81620"
"37407","81621"
"37408","81623"
"37409","81624"
"37410","81625"
"37411","81626"
"37412","81628"
"37413","81630"
"37414","81631"
"37415","81632"
"37416","81633"
"37417","81635"
"37418","81636"
"37419","81637"
"37420","81638"
"37421","81639"
"37422","81640"
"37423","81641"
"37424","81642"
"37425","81643"
"37426","81645"
"37427","81646"
"37428","81647"
"37429","81648"
"37430","81649"
"37431","81650"
"37432","81652"
"37433","81653"
"37434","81654"
"37435","81655"
"37436","81656"
"37437","81657"
"37438","81658"
"37439","82001"
"37440","82002"
"37441","82003"
"37442","82005"
"37443","82006"
"37444","82007"
"37445","82008"
"37446","82009"
"37447","82010"
"37448","82050"
"37449","82051"
"37450","82052"
"37451","82053"
"37452","82054"
"37453","82055"
"37454","82058"
"37455","82059"
"37456","82060"
"37457","82061"
"37458","82063"
"37459","82070"
"37460","82071"
"37461","82072"
"37462","82073"
"37463","82081"
"37464","82082"
"37465","82083"
"37466","82084"
"37467","82190"
"37468","82201"
"37469","82210"
"37470","82212"
"37471","82213"
"37472","82214"
"37473","82215"
"37474","82217"
"37475","82218"
"37476","82219"
"37477","82221"
"37478","82222"
"37479","82223"
"37480","82224"
"37481","82225"
"37482","82226"
"37483","82227"
"37484","82229"
"37485","82240"
"37486","82242"
"37487","82243"
"37488","82244"
"37489","82301"
"37490","82310"
"37491","82321"
"37492","82322"
"37493","82323"
"37494","82324"
"37495","82325"
"37496","82327"
"37497","82329"
"37498","82331"
"37499","82332"
"37500","82334"
"37501","82335"
"37502","82336"
"37503","82354"
"37504","82401"
"37505","82410"
"37506","82411"
"37507","82412"
"37508","82414"
"37509","82420"
"37510","82421"
"37511","82422"
"37512","82423"
"37513","82426"
"37514","82427"
"37515","82428"
"37516","82430"
"37517","82431"
"37518","82432"
"37519","82433"
"37520","82434"
"37521","82435"
"37522","82440"
"37523","82441"
"37524","82442"
"37525","82443"
"37526","82450"
"37527","82501"
"37528","82504"
"37529","82510"
"37530","82512"
"37531","82513"
"37532","82514"
"37533","82515"
"37534","82516"
"37535","82520"
"37536","82523"
"37537","82524"
"37538","82601"
"37539","82602"
"37540","82604"
"37541","82605"
"37542","82609"
"37543","82615"
"37544","82620"
"37545","82630"
"37546","82631"
"37547","82633"
"37548","82635"
"37549","82636"
"37550","82637"
"37551","82638"
"37552","82639"
"37553","82640"
"37554","82642"
"37555","82643"
"37556","82644"
"37557","82646"
"37558","82648"
"37559","82649"
"37560","82701"
"37561","82703"
"37562","82710"
"37563","82711"
"37564","82712"
"37565","82713"
"37566","82714"
"37567","82715"
"37568","82716"
"37569","82717"
"37570","82718"
"37571","82720"
"37572","82721"
"37573","82723"
"37574","82725"
"37575","82727"
"37576","82729"
"37577","82730"
"37578","82731"
"37579","82732"
"37580","82779"
"37581","82801"
"37582","82831"
"37583","82832"
"37584","82833"
"37585","82834"
"37586","82835"
"37587","82836"
"37588","82837"
"37589","82838"
"37590","82839"
"37591","82840"
"37592","82842"
"37593","82844"
"37594","82845"
"37595","82901"
"37596","82902"
"37597","82922"
"37598","82923"
"37599","82925"
"37600","82929"
"37601","82930"
"37602","82931"
"37603","82932"
"37604","82933"
"37605","82934"
"37606","82935"
"37607","82936"
"37608","82937"
"37609","82938"
"37610","82939"
"37611","82941"
"37612","82942"
"37613","82943"
"37614","82944"
"37615","82945"
"37616","83001"
"37617","83002"
"37618","83011"
"37619","83012"
"37620","83013"
"37621","83014"
"37622","83025"
"37623","83101"
"37624","83110"
"37625","83111"
"37626","83112"
"37627","83113"
"37628","83114"
"37629","83115"
"37630","83116"
"37631","83118"
"37632","83119"
"37633","83120"
"37634","83121"
"37635","83122"
"37636","83123"
"37637","83124"
"37638","83126"
"37639","83127"
"37640","83128"
"37641","83201"
"37642","83202"
"37643","83203"
"37644","83204"
"37645","83205"
"37646","83206"
"37647","83209"
"37648","83210"
"37649","83211"
"37650","83212"
"37651","83213"
"37652","83214"
"37653","83215"
"37654","83217"
"37655","83218"
"37656","83220"
"37657","83221"
"37658","83223"
"37659","83226"
"37660","83227"
"37661","83228"
"37662","83229"
"37663","83230"
"37664","83232"
"37665","83233"
"37666","83234"
"37667","83235"
"37668","83236"
"37669","83237"
"37670","83238"
"37671","83239"
"37672","83241"
"37673","83243"
"37674","83244"
"37675","83245"
"37676","83246"
"37677","83250"
"37678","83251"
"37679","83252"
"37680","83253"
"37681","83254"
"37682","83255"
"37683","83256"
"37684","83261"
"37685","83262"
"37686","83263"
"37687","83271"
"37688","83272"
"37689","83274"
"37690","83276"
"37691","83277"
"37692","83278"
"37693","83281"
"37694","83283"
"37695","83285"
"37696","83286"
"37697","83287"
"37698","83301"
"37699","83302"
"37700","83303"
"37701","83311"
"37702","83312"
"37703","83313"
"37704","83314"
"37705","83316"
"37706","83318"
"37707","83320"
"37708","83321"
"37709","83322"
"37710","83323"
"37711","83324"
"37712","83325"
"37713","83327"
"37714","83328"
"37715","83330"
"37716","83332"
"37717","83333"
"37718","83334"
"37719","83335"
"37720","83336"
"37721","83337"
"37722","83338"
"37723","83340"
"37724","83341"
"37725","83342"
"37726","83343"
"37727","83344"
"37728","83346"
"37729","83347"
"37730","83348"
"37731","83349"
"37732","83350"
"37733","83352"
"37734","83353"
"37735","83354"
"37736","83355"
"37737","83401"
"37738","83402"
"37739","83403"
"37740","83404"
"37741","83405"
"37742","83406"
"37743","83414"
"37744","83415"
"37745","83420"
"37746","83421"
"37747","83422"
"37748","83423"
"37749","83424"
"37750","83425"
"37751","83427"
"37752","83428"
"37753","83429"
"37754","83431"
"37755","83433"
"37756","83434"
"37757","83435"
"37758","83436"
"37759","83438"
"37760","83440"
"37761","83441"
"37762","83442"
"37763","83443"
"37764","83444"
"37765","83445"
"37766","83446"
"37767","83447"
"37768","83448"
"37769","83449"
"37770","83450"
"37771","83451"
"37772","83452"
"37773","83454"
"37774","83455"
"37775","83460"
"37776","83462"
"37777","83463"
"37778","83464"
"37779","83465"
"37780","83466"
"37781","83467"
"37782","83468"
"37783","83469"
"37784","83501"
"37785","83520"
"37786","83522"
"37787","83523"
"37788","83524"
"37789","83525"
"37790","83526"
"37791","83530"
"37792","83531"
"37793","83533"
"37794","83534"
"37795","83535"
"37796","83536"
"37797","83537"
"37798","83539"
"37799","83540"
"37800","83541"
"37801","83542"
"37802","83543"
"37803","83544"
"37804","83545"
"37805","83546"
"37806","83547"
"37807","83548"
"37808","83549"
"37809","83551"
"37810","83552"
"37811","83553"
"37812","83554"
"37813","83555"
"37814","83601"
"37815","83602"
"37816","83604"
"37817","83605"
"37818","83606"
"37819","83607"
"37820","83610"
"37821","83611"
"37822","83612"
"37823","83615"
"37824","83616"
"37825","83617"
"37826","83619"
"37827","83620"
"37828","83622"
"37829","83623"
"37830","83624"
"37831","83626"
"37832","83627"
"37833","83628"
"37834","83629"
"37835","83630"
"37836","83631"
"37837","83632"
"37838","83633"
"37839","83634"
"37840","83635"
"37841","83636"
"37842","83637"
"37843","83638"
"37844","83639"
"37845","83641"
"37846","83642"
"37847","83643"
"37848","83644"
"37849","83645"
"37850","83646"
"37851","83647"
"37852","83648"
"37853","83650"
"37854","83651"
"37855","83652"
"37856","83653"
"37857","83654"
"37858","83655"
"37859","83656"
"37860","83657"
"37861","83660"
"37862","83661"
"37863","83666"
"37864","83669"
"37865","83670"
"37866","83671"
"37867","83672"
"37868","83676"
"37869","83677"
"37870","83680"
"37871","83686"
"37872","83687"
"37873","83701"
"37874","83702"
"37875","83703"
"37876","83704"
"37877","83705"
"37878","83706"
"37879","83707"
"37880","83708"
"37881","83709"
"37882","83711"
"37883","83712"
"37884","83713"
"37885","83714"
"37886","83715"
"37887","83716"
"37888","83717"
"37889","83719"
"37890","83720"
"37891","83721"
"37892","83722"
"37893","83723"
"37894","83724"
"37895","83725"
"37896","83726"
"37897","83727"
"37898","83728"
"37899","83729"
"37900","83730"
"37901","83731"
"37902","83732"
"37903","83733"
"37904","83735"
"37905","83744"
"37906","83756"
"37907","83757"
"37908","83788"
"37909","83799"
"37910","83801"
"37911","83802"
"37912","83803"
"37913","83804"
"37914","83805"
"37915","83806"
"37916","83808"
"37917","83809"
"37918","83810"
"37919","83811"
"37920","83812"
"37921","83813"
"37922","83814"
"37923","83815"
"37924","83816"
"37925","83821"
"37926","83822"
"37927","83823"
"37928","83824"
"37929","83825"
"37930","83826"
"37931","83827"
"37932","83830"
"37933","83832"
"37934","83833"
"37935","83834"
"37936","83835"
"37937","83836"
"37938","83837"
"37939","83839"
"37940","83840"
"37941","83841"
"37942","83842"
"37943","83843"
"37944","83844"
"37945","83845"
"37946","83846"
"37947","83847"
"37948","83848"
"37949","83849"
"37950","83850"
"37951","83851"
"37952","83852"
"37953","83853"
"37954","83854"
"37955","83855"
"37956","83856"
"37957","83857"
"37958","83858"
"37959","83860"
"37960","83861"
"37961","83862"
"37962","83864"
"37963","83865"
"37964","83866"
"37965","83867"
"37966","83868"
"37967","83869"
"37968","83870"
"37969","83871"
"37970","83872"
"37971","83873"
"37972","83874"
"37973","83876"
"37974","83877"
"37975","83888"
"37976","84001"
"37977","84002"
"37978","84003"
"37979","84004"
"37980","84005"
"37981","84006"
"37982","84007"
"37983","84008"
"37984","84010"
"37985","84011"
"37986","84013"
"37987","84014"
"37988","84015"
"37989","84016"
"37990","84017"
"37991","84018"
"37992","84020"
"37993","84021"
"37994","84022"
"37995","84023"
"37996","84024"
"37997","84025"
"37998","84026"
"37999","84027"
"38000","84028"
"38001","84029"
"38002","84030"
"38003","84031"
"38004","84032"
"38005","84033"
"38006","84034"
"38007","84035"
"38008","84036"
"38009","84037"
"38010","84038"
"38011","84039"
"38012","84040"
"38013","84041"
"38014","84042"
"38015","84043"
"38016","84044"
"38017","84045"
"38018","84046"
"38019","84047"
"38020","84049"
"38021","84050"
"38022","84051"
"38023","84052"
"38024","84053"
"38025","84054"
"38026","84055"
"38027","84056"
"38028","84057"
"38029","84058"
"38030","84059"
"38031","84060"
"38032","84061"
"38033","84062"
"38034","84063"
"38035","84064"
"38036","84065"
"38037","84066"
"38038","84067"
"38039","84068"
"38040","84069"
"38041","84070"
"38042","84071"
"38043","84072"
"38044","84073"
"38045","84074"
"38046","84075"
"38047","84076"
"38048","84078"
"38049","84079"
"38050","84080"
"38051","84081"
"38052","84082"
"38053","84083"
